time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6900,2022-08-30 19:59:12,33.0316085837813,-117.169630165748,26.574804,,,220.26461203534,24.278216,0,0.266675205384,3.235646429,14,5,12.499,220.26461203534,26.574804,0,0.44762468624,0,0,-8.724066,173.7, -1.6, 1.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,0,94,4.171,4.155,4.164,0,0,0,8.613,107.96,220.26461203534,26.574804,6,P-GPS,
7000,2022-08-30 19:59:12,33.0316086020978,-117.169629732166,27.88714,,,221.57694803534,25.590552,0,0.150740818472,3.368438428,14,5,12.499,221.57694803534,27.88714,0,0.44762468624,0,0,-8.94776,173.9, -1.5, 1.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-0.4,94,4.171,4.155,4.164,0,0,0,8.613,107.96,221.57694803534,27.88714,6,P-GPS,
7100,2022-08-30 19:59:13,33.0316086512103,-117.169629710504,29.199476,,,222.88928403534,26.902888,0,0.157273955164,3.3875329168,14,5,12.499,222.88928403534,29.199476,0,0.44762468624,0,0,-8.94776,173.9, -2.3, 1.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-1.2,94,4.171,4.155,4.164,0,0,0,8.613,107.96,222.88928403534,29.199476,6,P-GPS,
7200,2022-08-30 19:59:13,33.0316085297909,-117.169629473305,30.511812,,,224.20162003534,28.215224,0,0.076321852836,3.4725394812,14,5,12.499,224.20162003534,30.511812,0,0.44762468624,0,0,-8.94776,173.9, -2.3, 1.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-2.3,94,4.171,4.155,4.164,0,0,0,8.613,107.96,224.20162003534,30.511812,6,P-GPS,
7300,2022-08-30 19:59:13,33.0316085374989,-117.169629443423,31.824148,,,225.51395603534,29.199476,0,0.074306760908,3.482119534,14,5,12.499,225.51395603534,31.824148,0,0.44762468624,0,0,-8.94776,174, -2.1, 1.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-3.7,94,4.171,4.155,4.164,0,0,0,8.613,107.96,225.51395603534,31.824148,6,P-GPS,
7400,2022-08-30 19:59:13,33.0316084112248,-117.169629590527,33.136484,,,226.82629203534,30.183728,0,0.0799786771,3.5465224232,14,5,12.499,226.82629203534,33.136484,0,0.44762468624,0,0,-8.94776,173.7, -0.8, 1.3,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-5.1,94,4.171,4.155,4.164,0,0,0,8.613,107.96,226.82629203534,33.136484,6,P-GPS,
7500,2022-08-30 19:59:13,33.0316083944914,-117.169629593393,34.44882,,,228.13862803534,30.183728,0,0.079466209892,3.5526904024,14,5,12.499,228.13862803534,34.44882,0,0.44762468624,0,0,-8.94776,173.3, -1.2, 0.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-6.6,94,4.171,4.155,4.164,0,0,0,8.613,107.96,228.13862803534,34.44882,6,P-GPS,
7600,2022-08-30 19:59:13,33.0316084754805,-117.169629348899,35.761156,,,229.45096403534,30.183728,0,0.044459647092,3.6331037908,14,5,12.499,229.45096403534,35.761156,0,0.44762468624,0,0,-8.94776,173.1, -1.8, 1.3,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-8,94,4.171,4.155,4.164,0,0,0,8.613,107.96,229.45096403534,35.761156,6,P-GPS,
7700,2022-08-30 19:59:13,33.0316084755527,-117.169629306428,37.073492,,,230.76330003534,30.183728,0,0.04541174686,3.6460959172,14,5,12.499,230.76330003534,37.073492,0,0.44762468624,0,0,-8.94776,172.9, -2, 1,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-9.5,94,4.171,4.155,4.164,0,0,0,8.613,107.96,230.76330003534,37.073492,6,P-GPS,
7800,2022-08-30 19:59:13,33.0316084707202,-117.169629344022,38.385828,,,232.07563603534,30.183728,0,0.042638780892,3.6577100908,14,5,12.499,232.07563603534,38.385828,0,0.44762468624,0,0,-8.94776,172.9, -1.9, 1.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-11,94,4.171,4.155,4.164,0,0,0,8.613,107.96,232.07563603534,38.385828,6,P-GPS,
7900,2022-08-30 19:59:13,33.0316084631597,-117.169629274167,39.698164,,,233.38797203534,30.183728,0,0.044387796696,3.6792652096,14,5,12.499,233.38797203534,39.698164,0,0.44762468624,0,0,-8.94776,172.9, -1.9, 2.4,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-12.4,94,4.171,4.155,4.164,0,0,0,8.613,107.96,233.38797203534,39.698164,6,P-GPS,
8000,2022-08-30 19:59:13,33.0316084744246,-117.169629097653,41.0105,,,234.70030803534,30.183728,0,0.085689307204,3.7333990696,14,5,12.49,234.70030803534,41.0105,0,0.44762468624,0,0,-8.724066,172.9, -2.2, 2,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-13.9,93,4.172,4.157,4.165,0,0,0,7.747,107.96,234.70030803534,41.0105,6,P-GPS,
8100,2022-08-30 19:59:13,33.0316084513733,-117.169629008802,42.322836,,,236.01264403534,30.183728,0,0.106822181896,3.7618439524,14,5,12.49,236.01264403534,42.322836,0,0.44762468624,0,0,-8.724066,172.9, -2.3, 1.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-15.3,93,4.172,4.157,4.165,0,0,0,7.747,107.96,236.01264403534,42.322836,6,P-GPS,
8200,2022-08-30 19:59:14,33.0316084062343,-117.169628906213,43.635172,,,237.32498003534,30.183728,0,0.133485568576,3.7973098328,14,5,12.49,237.32498003534,43.635172,0,0.44762468624,0,0,-8.724066,172.9, -1.9, 2,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-16.8,93,4.172,4.157,4.165,0,0,0,7.747,107.96,237.32498003534,43.635172,6,P-GPS,
8300,2022-08-30 19:59:14,33.0316083431116,-117.169628795422,44.947508,,,238.63731603534,30.183728,0,0.166051842584,3.838254716,14,5,12.49,238.63731603534,44.947508,0,0.44762468624,0,0,-8.94776,172.9, -1.4, 2.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-18.3,93,4.172,4.157,4.165,0,0,0,7.747,107.96,238.63731603534,44.947508,6,P-GPS,
8400,2022-08-30 19:59:14,33.0316082848016,-117.169628778524,46.259844,,,239.94965203534,30.183728,0,0.173022643332,3.8601707272,14,5,12.49,239.94965203534,46.259844,0,0.44762468624,0,0,-8.94776,173, -0.7, 3.2,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-19.7,93,4.172,4.157,4.165,0,0,0,7.747,107.96,239.94965203534,46.259844,6,P-GPS,
8500,2022-08-30 19:59:14,33.0316082005615,-117.169628697231,47.57218,,,241.26198803534,30.183728,0,0.2038713976,3.8997048492,14,5,12.49,241.26198803534,47.57218,0,0.44762468624,0,0,-8.94776,172.8, -0.2, 2.5,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-21.2,93,4.172,4.157,4.165,0,0,0,7.747,107.96,241.26198803534,47.57218,6,P-GPS,
8600,2022-08-30 19:59:14,33.031608049649,-117.16962857508,48.884516,,,242.57432403534,30.183728,0,0.258463919032,3.9662402844,14,5,12.49,242.57432403534,48.884516,0,0.44762468624,0,0,-8.94776,172.8, -0.4, 1.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-22.7,93,4.172,4.157,4.165,0,0,0,7.747,107.96,242.57432403534,48.884516,6,P-GPS,
8700,2022-08-30 19:59:14,33.0316079705417,-117.169628475811,50.196852,,,243.88666003534,30.183728,0,0.29856628252,4.0081366112,14,5,12.49,243.88666003534,50.196852,0,0.44762468624,0,0,-8.94776,173, -0.5, 2.4,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-24.1,93,4.172,4.157,4.165,0,0,0,7.747,107.96,243.88666003534,50.196852,6,P-GPS,
8800,2022-08-30 19:59:14,33.0316079654839,-117.169628372298,51.509188,,,245.19899603534,30.183728,0,0.32766897374,4.039862334,14,5,12.49,245.19899603534,51.509188,0,0.44762468624,0,0,-8.94776,173, -0.4, 2.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-25.6,93,4.172,4.157,4.165,0,0,0,7.747,107.96,245.19899603534,51.509188,6,P-GPS,
8900,2022-08-30 19:59:14,33.0316079046426,-117.169628261451,52.821524,,,246.51133203534,30.183728,0,0.3678805892,4.080380708,14,5,12.484,246.51133203534,52.821524,0,0.44762468624,0,0,-8.724066,173, -0.8, 3.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-27.1,93,4.172,4.159,4.17,0,0,0,7.477,108.14,246.51133203534,52.821524,6,P-GPS,
9000,2022-08-30 19:59:14,33.0316077883804,-117.169628285705,54.13386,,,247.82366803534,30.183728,0,0.38237534032,4.1234253288,14,5,12.484,247.82366803534,54.13386,0,0.44762468624,0,0,-8.724066,172.9, -0.9, 2.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-28.5,93,4.172,4.159,4.17,0,0,0,7.477,108.14,247.82366803534,54.13386,6,P-GPS,
9100,2022-08-30 19:59:14,33.031607722486,-117.16962818855,55.446196,,,249.13600403534,30.183728,0,0.4203904334,4.1616471148,14,5,12.484,249.13600403534,55.446196,0,0.44762468624,0,0,-8.724066,172.9, -0.8, 3,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-30,93,4.172,4.159,4.17,0,0,0,7.477,108.14,249.13600403534,55.446196,6,P-GPS,
9200,2022-08-30 19:59:15,33.0316077369205,-117.169628045953,56.758532,,,250.44834003534,30.183728,0,0.45486878096,4.2056103708,14,5,12.484,250.44834003534,56.758532,0,0.45486878096,0,0,-8.724066,172.9, -0.5, 3.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-31.5,93,4.172,4.159,4.17,0,0,0,7.477,108.14,250.44834003534,56.758532,6,P-GPS,
9300,2022-08-30 19:59:15,33.0316076697199,-117.169627929283,58.070868,,,251.76067603534,30.183728,0,0.49802495032,4.2488846504,14,5,12.484,251.76067603534,58.070868,0,0.49802495032,0,0,-8.724066,172.8, -0.3, 3.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-32.9,93,4.172,4.159,4.17,0,0,0,7.477,108.14,251.76067603534,58.070868,6,P-GPS,
9400,2022-08-30 19:59:15,33.0316076267639,-117.169627802988,59.383204,,,253.07301203534,30.183728,0,0.53934056844,4.2905841268,14,5,12.484,253.07301203534,59.383204,0,0.53934056844,0,0,-8.724066,172.8, -0.6, 3.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-34.4,93,4.172,4.159,4.17,0,0,0,7.477,108.14,253.07301203534,59.383204,6,P-GPS,
9500,2022-08-30 19:59:15,33.0316075281357,-117.169627667173,60.69554,,,254.38534803534,30.183728,0,0.59331038644,4.3455381968,14,5,12.484,254.38534803534,60.69554,0,0.59331038644,0,0,-8.724066,172.6, -0.7, 4.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-35.8,93,4.172,4.159,4.17,0,0,0,7.477,108.14,254.38534803534,60.69554,6,P-GPS,
9600,2022-08-30 19:59:15,33.0316074226224,-117.169627697047,62.007876,,,255.69768403534,30.183728,0.223694,0.6061679984,4.3851051272,14,5,12.484,255.69768403534,62.007876,0.223694,0.6061679984,-0.223694,0,-8.724066,172.7, 0.6, 4.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-37.3,93,4.172,4.159,4.17,0,0,0,7.477,108.14,255.69768403534,62.007876,6,P-GPS,
9700,2022-08-30 19:59:15,33.03160727015,-117.169627569852,62.992128,,,256.68193603534,30.183728,0.223694,0.67000986396,4.4529857068,14,5,12.484,256.68193603534,62.992128,0.223694,0.67000986396,-0.223694,0,-8.724066,172.7, 1.8, 4.4,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-38.8,93,4.172,4.159,4.17,0,0,0,7.477,108.14,256.68193603534,62.992128,6,P-GPS,
9800,2022-08-30 19:59:15,33.0316069785002,-117.169627471894,64.304464,,,257.99427203534,30.183728,0.223694,0.76006564112,4.5635500148,14,5,12.484,257.99427203534,64.304464,0.223694,0.76006564112,-0.223694,0,-8.724066,172.6, 2.3, 5.2,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-40.2,93,4.172,4.159,4.17,0,0,0,7.477,108.14,257.99427203534,64.304464,6,P-GPS,
9900,2022-08-30 19:59:15,33.0316067665141,-117.169627383697,65.6168,,,259.30660803534,30.183728,0.223694,0.83236879304,4.6454397812,14,5,12.484,259.30660803534,65.6168,0.223694,0.83236879304,-0.223694,0,-8.724066,172.7, 3.5, 5.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-41.7,93,4.172,4.159,4.17,0,0,0,7.477,108.14,259.30660803534,65.6168,6,P-GPS,
10000,2022-08-30 19:59:15,33.0316065863813,-117.169627261797,66.929136,,,260.61894403534,30.183728,0.223694,0.90512798172,4.7210303348,14,5,12.487,260.61894403534,66.929136,0.223694,0.90512798172,-0.223694,0,-8.500372,172.9, 3.8, 5.5,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-43.2,93,4.158,4.143,4.155,0,0,0,7.348,108.14,260.61894403534,66.929136,6,P-GPS,
10100,2022-08-30 19:59:16,33.0316063724207,-117.169627304851,68.241472,,,261.93128003534,30.183728,0.223694,0.95366800952,4.800197004,14,5,12.487,261.93128003534,68.241472,0.223694,0.95366800952,-0.223694,0,-8.724066,172.9, 4.3, 4,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-44.6,93,4.158,4.143,4.155,0,0,0,7.348,108.14,261.93128003534,68.241472,6,P-GPS,
10200,2022-08-30 19:59:16,33.0316060563425,-117.169627501946,69.553808,,,263.24361603534,30.183728,0.3131716,1.00904530788,4.9303151184,14,5,12.487,263.24361603534,69.553808,0.3131716,1.00904530788,-0.223694,-0.223694,-8.724066,172.8, 4.7, 1.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-46.1,93,4.158,4.143,4.155,0,0,0,7.348,108.14,263.24361603534,69.553808,6,P-GPS,
10300,2022-08-30 19:59:16,33.0316058908901,-117.169627633115,70.866144,,,264.55595203534,30.183728,0.3131716,1.03901906212,5.002788874,14,5,12.487,264.55595203534,70.866144,0.3131716,1.03901906212,-0.223694,-0.223694,-8.724066,172.8, 3.6, 0.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-47.5,93,4.158,4.143,4.155,0,0,0,7.348,108.14,264.55595203534,70.866144,6,P-GPS,
10400,2022-08-30 19:59:16,33.0316058227466,-117.16962782056,72.17848,,,265.86828803534,30.183728,0.3131716,1.03360895696,5.065288876,14,5,12.487,265.86828803534,72.17848,0.3131716,1.03901906212,0,-0.223694,-8.94776,172.8, 3, 1.2,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-49,93,4.158,4.143,4.155,0,0,0,7.348,108.14,265.86828803534,72.17848,6,P-GPS,
10500,2022-08-30 19:59:16,33.0316057181362,-117.169627938627,73.490816,,,267.18062403534,30.183728,0.223694,1.05265095232,5.1178151244,14,5,12.487,267.18062403534,73.490816,0.3131716,1.05265095232,0,-0.223694,-8.94776,172.9, 2.5, 0,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-50.5,93,4.158,4.143,4.155,0,0,0,7.348,108.14,267.18062403534,73.490816,6,P-GPS,
10600,2022-08-30 19:59:16,33.0316056468562,-117.169628099653,74.803152,,,268.49296003534,30.183728,0,1.0578412412,5.1735237876,14,5,12.487,268.49296003534,74.803152,0.3131716,1.0578412412,0,0,-9.171454,172.8, 2.4, 0.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-51.9,93,4.158,4.143,4.155,0,0,0,7.348,108.14,268.49296003534,74.803152,6,P-GPS,
10700,2022-08-30 19:59:16,33.031605528154,-117.169628046397,76.115488,,,269.80529603534,30.183728,0,1.10411092772,5.2197836316,14,5,12.487,269.80529603534,76.115488,0.3131716,1.10411092772,0,0,-9.171454,172.9, 4.2, 3.1,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-53.4,93,4.158,4.143,4.155,0,0,0,7.348,108.14,269.80529603534,76.115488,6,P-GPS,
10800,2022-08-30 19:59:16,33.0316055887899,-117.169627951601,77.427824,,,271.11763203534,30.183728,0.223694,1.0943897988,5.2562665724,14,5,12.487,271.11763203534,77.427824,0.3131716,1.10411092772,0,0.223694,-8.94776,173, 4.1, 4.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-54.9,93,4.158,4.143,4.155,0,0,0,7.348,108.14,271.11763203534,77.427824,6,P-GPS,
10900,2022-08-30 19:59:16,33.0316055247373,-117.169627783477,78.74016,,,272.42996803534,30.183728,0.223694,1.13650922272,5.3127626372,14,5,12.487,272.42996803534,78.74016,0.3131716,1.13650922272,0,0.223694,-8.94776,172.9, 4, 6.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-56.3,93,4.158,4.143,4.155,0,0,0,7.348,108.14,272.42996803534,78.74016,6,P-GPS,
11000,2022-08-30 19:59:16,33.03160545067,-117.169627754191,80.052496,,,273.74230403534,30.183728,0.223694,1.16480646772,5.3412403284,14,5,12.419,273.74230403534,80.052496,0.3131716,1.16480646772,0,0.223694,-8.724066,173, 4.5, 7.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-57.8,93,4.165,4.152,4.159,0,0,0,8.546,108.14,273.74230403534,80.052496,6,P-GPS,
11100,2022-08-30 19:59:16,33.0316054196833,-117.1696276237,81.364832,,,275.05464003534,30.183728,0.223694,1.1921096182,5.382710146,14,5,12.419,275.05464003534,81.364832,0.3131716,1.1921096182,0,0.223694,-8.500372,173.1, 4.1, 7.3,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-59.3,93,4.165,4.152,4.159,0,0,0,8.546,108.14,275.05464003534,81.364832,6,P-GPS,
11200,2022-08-30 19:59:17,33.0316054102644,-117.169627527555,82.677168,,,276.36697603534,30.183728,0.223694,1.20838586544,5.4123361312,14,5,12.419,276.36697603534,82.677168,0.3131716,1.20838586544,0,0.223694,-8.500372,173.2, 3.3, 6.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-60.7,93,4.165,4.152,4.159,0,0,0,8.546,108.14,276.36697603534,82.677168,6,P-GPS,
11300,2022-08-30 19:59:17,33.0316054258932,-117.169627464541,83.989504,,,277.67931203534,30.183728,0,1.21231303092,5.432414872,14,5,12.419,277.67931203534,83.989504,0.3131716,1.21231303092,0,0,-8.724066,173.2, 2.7, 6.3,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-62.2,93,4.165,4.152,4.159,0,0,0,8.546,108.14,277.67931203534,83.989504,6,P-GPS,
11400,2022-08-30 19:59:17,33.0316053386364,-117.16962741638,85.30184,,,278.99164803534,30.183728,0,1.24733271708,5.4674870516,14,5,12.419,278.99164803534,85.30184,0.3131716,1.24733271708,0,0,-8.724066,173.2, 2.3, 6.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-63.6,93,4.165,4.152,4.159,0,0,0,8.546,108.14,278.99164803534,85.30184,6,P-GPS,
11500,2022-08-30 19:59:17,33.0316053667132,-117.169627403938,86.614176,,,280.30398403534,30.183728,0,1.24011814992,5.4784122488,14,5,12.419,280.30398403534,86.614176,0.3131716,1.24733271708,0,0,-8.724066,173.1, 1.8, 6.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-65.1,93,4.165,4.152,4.159,0,0,0,8.546,108.14,280.30398403534,86.614176,6,P-GPS,
11600,2022-08-30 19:59:17,33.0316053410639,-117.169627322927,87.926512,,,281.61632003534,30.183728,0,1.2602854734,5.504921436,14,5,12.419,281.61632003534,87.926512,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.6, 6.2,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-66.6,93,4.165,4.152,4.159,0,0,0,8.546,108.14,281.61632003534,87.926512,6,P-GPS,
11700,2022-08-30 19:59:17,33.031605359524,-117.169627359729,89.238848,,,282.92865603534,30.183728,0,1.24892064364,5.518044796,14,5,12.419,282.92865603534,89.238848,0.3131716,1.2602854734,0,0,-8.94776,173.1, 1.7, 5.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-68,93,4.165,4.152,4.159,0,0,0,8.546,108.14,282.92865603534,89.238848,6,P-GPS,
11800,2022-08-30 19:59:17,33.0316055270003,-117.169627309498,90.551184,,,284.24099203534,30.183728,0,1.20368442172,5.581036924,14,5,12.419,284.24099203534,90.551184,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.6, 5.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-69.5,93,4.165,4.152,4.159,0,0,0,8.546,108.14,284.24099203534,90.551184,6,P-GPS,
11900,2022-08-30 19:59:17,33.0316055526383,-117.169627359346,91.535436,,,285.22524403534,30.183728,0,1.18783796452,5.598917502,14,5,12.419,285.22524403534,91.535436,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.5, 5.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-71,93,4.165,4.152,4.159,0,0,0,8.546,108.14,285.22524403534,91.535436,6,P-GPS,
12000,2022-08-30 19:59:17,33.0316056278942,-117.169627483059,92.847772,,,286.53758003534,30.183728,0,1.1450787768,5.645669472,14,5,12.375,286.53758003534,92.847772,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.5, 5.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-72.4,93,4.136,4.117,4.131,0,0,0,8.667,108.32,286.53758003534,92.847772,6,P-GPS,
12100,2022-08-30 19:59:17,33.0316056489958,-117.169627556188,94.160108,,,287.84991603534,30.183728,0,1.12741801508,5.6693243284,14,5,12.375,287.84991603534,94.160108,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.4, 5.8,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-73.9,93,4.136,4.117,4.131,0,0,0,8.667,108.32,287.84991603534,94.160108,6,P-GPS,
12200,2022-08-30 19:59:18,33.0316058788814,-117.169627525025,95.472444,,,289.16225203534,30.183728,0,1.05973428588,5.7537403416,14,5,12.375,289.16225203534,95.472444,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.3, 5.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-75.4,93,4.136,4.117,4.131,0,0,0,8.667,108.32,289.16225203534,95.472444,6,P-GPS,
12300,2022-08-30 19:59:18,33.0316059142799,-117.169627597826,96.78478,,,290.47458803534,30.183728,0,1.03714570248,5.7794949356,14,5,12.375,290.47458803534,96.78478,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.4, 5.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-76.8,93,4.136,4.117,4.131,0,0,0,8.667,108.32,290.47458803534,96.78478,6,P-GPS,
12400,2022-08-30 19:59:18,33.0316059609578,-117.169627674993,98.097116,,,291.78692403534,30.183728,0,1.0104823158,5.8085959864,14,5,12.375,291.78692403534,98.097116,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.5, 5.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-78.3,93,4.136,4.117,4.131,0,0,0,8.667,108.32,291.78692403534,98.097116,6,P-GPS,
12500,2022-08-30 19:59:18,33.0316059876244,-117.169627756047,99.409452,,,293.09926003534,30.183728,0,0.9897310028,5.8352364072,14,5,12.375,293.09926003534,99.409452,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.6, 5.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-79.8,93,4.136,4.117,4.131,0,0,0,8.667,108.32,293.09926003534,99.409452,6,P-GPS,
12600,2022-08-30 19:59:18,33.0316062104912,-117.169628113801,100.393704,,,294.08351203534,30.183728,0,0.86708664192,5.9715553092,14,5,12.375,294.08351203534,100.393704,0.3131716,1.2602854734,0,0,-8.724066,173.2, 1.5, 6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-81.2,93,4.136,4.117,4.131,0,0,0,8.667,108.32,294.08351203534,100.393704,6,P-GPS,
12700,2022-08-30 19:59:18,33.031606258931,-117.169628234055,101.70604,,,295.39584803534,30.183728,0,0.83564963304,6.0123689588,14,5,12.375,295.39584803534,101.70604,0.3131716,1.2602854734,0,0,-8.724066,173.2, 1.5, 5.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-82.7,93,4.136,4.117,4.131,0,0,0,8.667,108.32,295.39584803534,101.70604,6,P-GPS,
12800,2022-08-30 19:59:18,33.0316063092781,-117.169628381579,103.018376,,,296.70818403534,30.183728,0,0.80132548496,6.0610894328,14,5,12.375,296.70818403534,103.018376,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.4, 5.9,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-84.2,93,4.136,4.117,4.131,0,0,0,8.667,108.32,296.70818403534,103.018376,6,P-GPS,
12900,2022-08-30 19:59:18,33.0316063583916,-117.169628517584,104.330712,,,298.02052003534,30.183728,0,0.7701279774,6.1063978332,14,5,12.375,298.02052003534,104.330712,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.5, 6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-85.6,93,4.136,4.117,4.131,0,0,0,8.667,108.32,298.02052003534,104.330712,6,P-GPS,
13000,2022-08-30 19:59:18,33.0316064276863,-117.169628636734,105.643048,,,299.33285603534,30.183728,0,0.73481629648,6.15075479,14,5,12.372,299.33285603534,105.643048,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.6, 5.7,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-87,93,4.133,4.11,4.125,0,0,0,9.387,108.14,299.33285603534,105.643048,6,P-GPS,
13100,2022-08-30 19:59:18,33.0316064843923,-117.16962877938,106.955384,,,300.64519203534,30.183728,0,0.70319556056,6.1990487548,14,5,12.372,300.64519203534,106.955384,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.4, 5.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-88,93,4.133,4.11,4.125,0,0,0,9.387,108.14,300.64519203534,106.955384,6,P-GPS,
13200,2022-08-30 19:59:19,33.0316067031871,-117.16962900655,108.26772,,,301.95752803534,30.183728,0,0.61076445524,6.3048558448,14,5,12.372,301.95752803534,108.26772,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.4, 5.5,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-88.5,93,4.133,4.11,4.125,0,0,0,9.387,108.14,301.95752803534,108.26772,6,P-GPS,
13300,2022-08-30 19:59:19,33.031606776805,-117.169629148019,109.251972,,,302.94178003534,30.183728,0,0.57835303688,6.35580729,14,5,12.372,302.94178003534,109.251972,0.3131716,1.2602854734,0,0,-8.724066,173.1, 1.4, 5.6,0,0,1024,1024,1684,1024,0,0,100,0,169.5,-89,93,4.133,4.11,4.125,0,0,0,9.387,108.14,302.94178003534,109.251972,6,P-GPS,
