time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
52000,2025-02-16 08:07:41,31.1821296876344,121.471941329295,43.635172,,,81.435938301488,44.619424,0,2.53667002868,12.0699478928,32,5,14.486,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.623,3.623,3.621,3.616,0,0,6.291,79.16,81.435938301488,43.635172,6,P-GPS,
52100,2025-02-16 08:07:41,31.1821297341684,121.471941209295,43.635172,,,81.435938301488,44.619424,0,2.5563649112,12.1110896264,32,5,14.486,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.623,3.623,3.621,3.616,0,0,6.291,79.16,81.435938301488,43.635172,6,P-GPS,
52200,2025-02-16 08:07:41,31.182129736451,121.471941182765,43.635172,,,81.435938301488,44.619424,0,2.55787737844,12.1193901516,32,5,14.486,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.1, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.623,3.623,3.621,3.616,0,0,6.291,79.16,81.435938301488,43.635172,6,P-GPS,
52300,2025-02-16 08:07:41,31.1821297611781,121.471941137038,43.635172,,,81.435938301488,44.619424,0,2.56810047588,12.1362864776,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.2, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
52400,2025-02-16 08:07:41,31.1821297544335,121.471941124022,43.635172,,,81.435938301488,44.619424,0,2.56601714248,12.1410436956,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.2, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
52500,2025-02-16 08:07:42,31.1821298666258,121.471941022777,43.635172,,,81.435938301488,44.619424,0,2.60979995228,12.192749734,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.1, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
52600,2025-02-16 08:07:42,31.1821298724071,121.471940999916,43.635172,,,81.435938301488,44.619424,0,2.6126313172,12.2001972408,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.1, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
52700,2025-02-16 08:07:42,31.1821300074084,121.471940768667,43.635172,,,81.435938301488,44.619424,0,2.6699639962,12.28756601,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
52800,2025-02-16 08:07:42,31.1821300399876,121.471940685093,43.635172,,,81.435938301488,44.619424,0,2.68522318304,12.3162405516,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
52900,2025-02-16 08:07:42,31.1821302098626,121.471940656183,43.635172,,,81.435938301488,44.619424,0,2.74785441864,12.3788717872,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
53000,2025-02-16 08:07:42,31.1821302682892,121.471940587931,43.635172,,,81.435938301488,44.619424,0,2.77196859264,12.4090227068,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.1, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
53100,2025-02-16 08:07:42,31.1821303602648,121.471940464223,43.635172,,,81.435938301488,44.619424,0,2.81094825268,12.4601710024,32,5,14.478,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.2, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.62,3.618,3.619,3.612,0,0,6.406,79.16,81.435938301488,43.635172,6,P-GPS,
53200,2025-02-16 08:07:42,31.182130405528,121.471940417569,43.635172,,,81.435938301488,44.619424,0,2.829560458,12.4821854388,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.3, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53300,2025-02-16 08:07:42,31.182130426707,121.471940402949,43.635172,,,81.435938301488,44.619424,0,2.83792003832,12.4911749404,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53400,2025-02-16 08:07:42,31.1821304796373,121.471940355887,43.635172,,,81.435938301488,44.619424,0,2.85937345108,12.515420348,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.5, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.6,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53500,2025-02-16 08:07:43,31.182130544215,121.471940188827,43.635172,,,81.435938301488,44.619424,0,2.89162738912,12.5726381976,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.5, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.8,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53600,2025-02-16 08:07:43,31.1821305920984,121.471940148418,43.635172,,,81.435938301488,44.619424,0,2.91111229788,12.5941933164,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.5, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.1,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53700,2025-02-16 08:07:43,31.1821306374218,121.47194009284,43.635172,,,81.435938301488,44.619424,0,2.93060048748,12.6181762568,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.5,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53800,2025-02-16 08:07:43,31.1821306592147,121.471940047647,43.635172,,,81.435938301488,44.619424,0,2.94110573716,12.634350798,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
53900,2025-02-16 08:07:43,31.1821308019939,121.471939986835,43.635172,,,81.435938301488,44.619424,0,2.995899046,12.689796994,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.3, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.5,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
54000,2025-02-16 08:07:43,31.1821308368729,121.471939952404,43.635172,,,81.435938301488,44.619424,0,3.010498784,12.7064636612,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.3, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.8,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
54100,2025-02-16 08:07:43,31.1821308020176,121.471940030351,43.635172,,,81.435938301488,44.619424,0,2.99327109316,12.733924292,32,5,14.469,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-16,0,44,3.619,3.621,3.617,3.613,0,0,6.526,79.16,81.435938301488,43.635172,6,P-GPS,
54200,2025-02-16 08:07:43,31.182130826192,121.47194003367,43.635172,,,81.435938301488,44.619424,0,3.00172909868,12.74278256,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-16.1,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54300,2025-02-16 08:07:43,31.1821309151228,121.471940041102,43.635172,,,81.435938301488,44.619424,0,3.03314642252,12.7753284928,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.5, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-16.1,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54400,2025-02-16 08:07:43,31.1821309370587,121.471940024887,43.635172,,,81.435938301488,44.619424,0,3.0419620396,12.784777312,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.6, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-16.1,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54500,2025-02-16 08:07:44,31.1821310117013,121.471940033257,43.635172,,,81.435938301488,44.619424,0,3.06821532128,12.8121395176,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.5, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-16.1,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54600,2025-02-16 08:07:44,31.1821310588869,121.471940007598,43.635172,,,81.435938301488,44.619424,0,3.0866306762,12.8311355812,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.6, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-16,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54700,2025-02-16 08:07:44,31.1821311269849,121.471940022888,43.635172,,,81.435938301488,44.619424,0,3.11014445648,12.8564308576,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.8, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.8,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54800,2025-02-16 08:07:44,31.1821311680838,121.471939996365,43.635172,,,81.435938301488,44.619424,0,3.12642070372,12.8735568424,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.8, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.7,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
54900,2025-02-16 08:07:44,31.1821312323014,121.471940018509,43.635172,,,81.435938301488,44.619424,0,3.1481628304,12.8979991004,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.5,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
55000,2025-02-16 08:07:44,31.1821312624528,121.471939995293,43.635172,,,81.435938301488,44.619424,0,3.16031178092,12.9111552688,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.8, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.3,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
55100,2025-02-16 08:07:44,31.1821313079192,121.471939925723,43.635172,,,81.435938301488,44.619424,0,3.18068579732,12.938484666,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15.1,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
55200,2025-02-16 08:07:44,31.1821313412241,121.471939900084,43.635172,,,81.435938301488,44.619424,0,3.19414708384,12.9530515956,32,5,14.464,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.6, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-15,0,44,3.619,3.621,3.617,3.613,0,0,6.481,79.16,81.435938301488,43.635172,6,P-GPS,
55300,2025-02-16 08:07:44,31.1821313028744,121.471939927403,43.635172,,,81.435938301488,44.619424,0,3.17877962928,12.9694229872,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.6, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.8,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
55400,2025-02-16 08:07:44,31.1821313295433,121.47193990479,43.635172,,,81.435938301488,44.619424,0,3.1896818606,12.98146367,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.6, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.6,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
55500,2025-02-16 08:07:45,31.1821313098277,121.471939826931,43.635172,,,81.435938301488,44.619424,0,3.1874016768,13.0067917548,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.6, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.5,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
55600,2025-02-16 08:07:45,31.1821313382953,121.471939801907,43.635172,,,81.435938301488,44.619424,0,3.19914380316,13.0197838812,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.3,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
55700,2025-02-16 08:07:45,31.1821313935545,121.471939822111,43.635172,,,81.435938301488,44.619424,0,3.2176346174,13.0409124908,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-14.1,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
55800,2025-02-16 08:07:45,31.1821314005099,121.471939803497,43.635172,,,81.435938301488,44.619424,0,3.22127963064,13.047244512,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.8,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
55900,2025-02-16 08:07:45,31.1821313669007,121.471939827241,43.635172,,,81.435938301488,44.619424,0,3.20778553572,13.0615817828,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13.4,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
56000,2025-02-16 08:07:45,31.1821313549672,121.471939809908,43.635172,,,81.435938301488,44.619424,0,3.20459984008,13.0685371636,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.6, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-13,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
56100,2025-02-16 08:07:45,31.1821313405339,121.471939853258,43.635172,,,81.435938301488,44.619424,0,3.19674878996,13.0830384764,32,5,14.459,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.7, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-12.6,0,44,3.616,3.618,3.615,3.611,0,0,6.557,79.34,81.435938301488,43.635172,6,P-GPS,
56200,2025-02-16 08:07:45,31.1821313267823,121.471939851295,43.635172,,,81.435938301488,44.619424,0,3.19194892104,13.08809097,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.6, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-12.2,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56300,2025-02-16 08:07:45,31.1821312555384,121.471939750141,43.635172,,,81.435938301488,44.619424,0,3.17291020652,13.1290030448,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.6, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-11.7,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56400,2025-02-16 08:07:45,31.1821312413836,121.471939754491,43.635172,,,81.435938301488,44.619424,0,3.16757556068,13.134350814,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.6, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-11.2,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56500,2025-02-16 08:07:46,31.1821312279383,121.471939749342,43.635172,,,81.435938301488,44.619424,0,3.16311361828,13.1395017328,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.4, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-10.6,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56600,2025-02-16 08:07:46,31.1821312107171,121.471939715769,43.635172,,,81.435938301488,44.619424,0,3.1591864528,13.1517064576,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.3, 3,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-10,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56700,2025-02-16 08:07:46,31.1821312469175,121.471939705558,43.635172,,,81.435938301488,44.619424,0,3.1727691304,13.1653219436,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.3, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-9.5,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56800,2025-02-16 08:07:46,31.1821312404083,121.471939677427,43.635172,,,81.435938301488,44.619424,0,3.17233277868,13.1744098704,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.3, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-8.9,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
56900,2025-02-16 08:07:46,31.1821312519171,121.471939707993,43.635172,,,81.435938301488,44.619424,0,3.17438986536,13.1848101332,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.2, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-8.3,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
57000,2025-02-16 08:07:46,31.1821312372645,121.471939683826,43.635172,,,81.435938301488,44.619424,0,3.1707842222,13.194062102,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.2, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-7.8,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
57100,2025-02-16 08:07:46,31.1821312540342,121.471939732191,43.635172,,,81.435938301488,44.619424,0,3.17354668948,13.2103678768,32,5,14.466,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.3, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-7.2,0,44,3.617,3.617,3.616,3.61,0,0,6.335,79.34,81.435938301488,43.635172,6,P-GPS,
57200,2025-02-16 08:07:46,31.1821312626873,121.471939707252,43.635172,,,81.435938301488,44.619424,0,3.1782809416,13.2187668272,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-6.6,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57300,2025-02-16 08:07:46,31.1821312595112,121.471939628691,43.635172,,,81.435938301488,44.619424,0,3.18245088924,13.2433075104,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.4, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-6.1,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57400,2025-02-16 08:07:46,31.1821312452478,121.471939599437,43.635172,,,81.435938301488,44.619424,0,3.1793964272,13.2538061984,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.5, -2.2, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.5,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57500,2025-02-16 08:07:47,31.1821312408191,121.471939619116,43.635172,,,81.435938301488,44.619424,0,3.17645679456,13.260171028,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.1, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.1,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57600,2025-02-16 08:07:47,31.1821312284749,121.471939595032,43.635172,,,81.435938301488,44.619424,0,3.17374025904,13.2689308708,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.1, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-4.9,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57700,2025-02-16 08:07:47,31.1821312438479,121.471939532879,43.635172,,,81.435938301488,44.619424,0,3.18359918324,13.2891408452,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.6, -2.1, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-4.8,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57800,2025-02-16 08:07:47,31.1821312463025,121.471939512117,43.635172,,,81.435938301488,44.619424,0,3.18596138804,13.2956697168,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.7, -2.2, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-4.8,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
57900,2025-02-16 08:07:47,31.1821312719446,121.471939539814,43.635172,,,81.435938301488,44.619424,0,3.19308409168,13.308399376,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.7, -2.3, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-4.8,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
58000,2025-02-16 08:07:47,31.1821313004424,121.471939525927,43.635172,,,81.435938301488,44.619424,0,3.20419629676,13.3196854656,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.8, -2.3, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
58100,2025-02-16 08:07:47,31.182131295317,121.471939532834,43.635172,,,81.435938301488,44.619424,0,3.20188330456,13.3225397964,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,218.9, -2.4, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.2,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
58200,2025-02-16 08:07:47,31.1821312996608,121.471939523657,43.635172,,,81.435938301488,44.619424,0,3.20408146736,13.3258206364,32,5,14.458,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,219, -2.6, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.4,0,44,3.617,3.615,3.614,3.609,0,0,6.436,79.34,81.435938301488,43.635172,6,P-GPS,
58300,2025-02-16 08:07:47,31.1821313756958,121.471939546053,43.635172,,,81.435938301488,44.619424,0,3.22951453904,13.3544295612,32,5,14.452,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,219, -2.6, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.7,0,44,3.615,3.615,3.612,3.609,0,0,6.519,79.34,81.435938301488,43.635172,6,P-GPS,
58400,2025-02-16 08:07:47,31.1821313839199,121.471939547566,43.635172,,,81.435938301488,44.619424,0,3.2323327806,13.357447934,32,5,14.452,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,219.1, -2.5, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.8,0,44,3.615,3.615,3.612,3.609,0,0,6.519,79.34,81.435938301488,43.635172,6,P-GPS,
58500,2025-02-16 08:07:48,31.182131375542,121.471939561391,43.635172,,,81.435938301488,44.619424,0,3.22838593008,13.3627300864,32,5,14.452,81.435938301488,43.635172,0.223694,3.23415692764,0,0,0,219.1, -2.6, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,238.2,-5.9,0,44,3.615,3.615,3.612,3.609,0,0,6.519,79.34,81.435938301488,43.635172,6,P-GPS,
